catchment,year,trap_number,date_in,date_out,daysout_number,dryleaf_g,dryother_g,organicleaf_gperm2,organicother_gperm2
34U,1997,10,1997-07-18,1997-08-07,21,2.6942,0.5966,4.3717,1.006
34U,1998,1,1998-08-05,1998-08-25,21,1.5859,0.2068,2.5733,0.3487
34U,1998,2,1998-08-05,1998-08-25,21,0.601,0.0294,0.9752,0.0496
34U,1998,3,1998-08-05,1998-08-25,21,0.3255,0.4929,0.5282,0.8312
34U,1998,4,1998-08-05,1998-08-25,21,0.8359,0.0584,1.3564,0.0985
34U,1998,5,1998-08-05,1998-08-25,21,1.3191,0.0333,2.1404,0.0562
34U,1998,6,1998-08-05,1998-08-25,21,2.5256,0.3842,4.0981,0.6479
34U,1998,7,1998-08-05,1998-08-25,21,3.7316,NA,6.055,NA
34U,1998,8,1998-08-05,1998-08-25,21,7.527,0.4349,12.2136,0.7334
34U,1998,9,1998-08-05,1998-08-25,21,4.2793,0.1028,6.9438,0.1733
34U,1998,10,1998-08-05,1998-08-25,21,5.0155,0.4205,8.1384,0.7091
34U,1998,1,1998-07-15,1998-08-04,21,1.8083,1.0868,2.9342,1.8326
34U,1998,2,1998-07-15,1998-08-04,21,0.8616,1.1137,1.3981,1.878
34U,1998,3,1998-07-15,1998-08-04,21,3.5851,0.1686,5.8173,0.2843
34U,1998,4,1998-07-15,1998-08-04,21,3.3357,0.6114,5.4126,1.031
34U,1998,5,1998-07-15,1998-08-04,21,3.3414,0.6537,5.4219,1.1023
34U,1998,6,1998-07-15,1998-08-04,21,10.0352,2.1013,16.2835,3.5434
34U,1998,7,1998-07-15,1998-08-04,21,29.3776,5.9028,47.6693,9.9537
34U,1998,8,1998-07-15,1998-08-04,21,3.6041,3.0261,5.8482,5.1028
34U,1998,9,1998-07-15,1998-08-04,21,2.3473,1.4755,3.8088,2.4881
34U,1998,10,1998-07-15,1998-08-04,21,6.3174,5.6009,10.2509,9.4447
34U,1998,1,1998-06-24,1998-07-14,21,0.1789,0.0433,0.2903,0.073
34U,1998,2,1998-06-24,1998-07-14,21,1.0364,0.3216,1.6817,0.5423
34U,1998,3,1998-06-24,1998-07-14,21,0.1442,0.2287,0.234,0.3857
34U,1998,4,1998-06-24,1998-07-14,21,0.6758,0.3109,1.0966,0.5243
34U,1998,5,1998-06-24,1998-07-14,21,0.695,0.2203,1.1277,0.3715
34U,1998,6,1998-06-24,1998-07-14,21,1.7171,0.4265,2.7862,0.7192
34U,1998,7,1998-06-24,1998-07-14,21,4.4176,0.2705,7.1682,0.4561
34U,1998,8,1998-06-24,1998-07-14,21,0.6564,0.2855,1.0651,0.4814
34U,1998,9,1998-06-24,1998-07-14,21,0.5684,0.3884,0.9223,0.6549
34U,1998,10,1998-06-24,1998-07-14,21,0.9736,0.8554,1.5798,1.4424
34U,1998,1,1998-06-04,1998-06-24,21,0.362,1.0979,0.5874,1.8514
34U,1998,2,1998-06-04,1998-06-24,21,1.1794,2.5194,1.9137,4.2484
34U,1998,3,1998-06-04,1998-06-24,21,0.6455,3.8457,1.0474,6.4849
34U,1998,4,1998-06-04,1998-06-24,21,0.3048,0.6325,0.4946,1.0666
34U,1998,5,1998-06-04,1998-06-24,21,0.4388,1.162,0.712,1.9595
34U,1998,6,1998-06-04,1998-06-24,21,1.6743,0.8929,2.7168,1.5057
34U,1998,7,1998-06-04,1998-06-24,21,1.7422,0.1616,2.827,0.2725
34U,1998,8,1998-06-04,1998-06-24,21,0.3072,1.4607,0.4985,2.4631
34U,1998,9,1998-06-04,1998-06-24,21,0.3106,6.0214,0.504,10.1537
34U,1998,10,1998-06-04,1998-06-24,21,2.3923,3.3794,3.8818,5.6986
34U,1998,1,1998-05-14,1998-06-03,21,0.2472,9.647,0.4011,16.2675
34U,1998,2,1998-05-14,1998-06-03,21,0.8758,9.1132,1.4211,15.3674
34U,1998,3,1998-05-14,1998-06-03,21,0.1602,4.8906,0.2599,8.2469
34U,1998,4,1998-05-14,1998-06-03,21,0.4761,8.9608,0.7725,15.1104
34U,1998,5,1998-05-14,1998-06-03,21,0.1988,3.4621,0.3226,5.8381
34U,1998,6,1998-05-14,1998-06-03,21,0.3878,5.1804,0.6293,8.7356
34U,1998,7,1998-05-14,1998-06-03,21,1.3113,7.299,2.1278,12.3081
34U,1998,8,1998-05-14,1998-06-03,21,0.7652,6.2261,1.2416,10.4989
34U,1998,9,1998-05-14,1998-06-03,21,0.6115,4.3126,0.9922,7.2722
34U,1998,10,1998-05-14,1998-06-03,21,0.6028,8.6834,0.9781,14.6426
34U,1998,1,1998-10-06,1998-10-26,21,11.58,1.6745,18.7902,2.8237
34U,1998,2,1998-10-06,1998-10-26,21,9.375,1.7773,15.2123,2.997
34U,1998,3,1998-10-06,1998-10-26,21,19.21,1.6589,31.1709,2.7974
34U,1998,4,1998-10-06,1998-10-26,21,13.75,1.0273,22.3113,1.7323
34U,1998,5,1998-10-06,1998-10-26,21,28.465,7.5047,46.1885,12.655
34U,1998,6,1998-10-06,1998-10-26,21,18.53,16.1905,30.0675,27.3016
34U,1998,7,1998-10-06,1998-10-26,21,5.6424,1.3599,9.1556,2.2932
34U,1998,8,1998-10-06,1998-10-26,21,16.36,1.4615,26.5464,2.4645
34U,1998,9,1998-10-06,1998-10-26,21,11.71,4.0672,19.0011,6.8584
34U,1998,10,1998-10-06,1998-10-26,21,15.04,1.5057,24.4045,2.539
34U,1998,1,1998-09-16,1998-10-06,21,68.81,6.4572,111.654,10.8886
34U,1998,2,1998-09-16,1998-10-06,21,87.05,5.9642,141.2509,10.0573
34U,1998,3,1998-09-16,1998-10-06,21,71.11,4.389,115.386,7.4011
34U,1998,4,1998-09-16,1998-10-06,21,54.45,3.1624,88.3528,5.3327
34U,1998,5,1998-09-16,1998-10-06,21,57.48,4.2694,93.2694,7.1994
34U,1998,6,1998-09-16,1998-10-06,21,41.84,8.1509,67.8913,13.7447
34U,1998,7,1998-09-16,1998-10-06,21,48.01,5.5703,77.903,9.3931
34U,1998,8,1998-09-16,1998-10-06,21,53.38,3.8066,86.6166,6.419
34U,1998,9,1998-09-16,1998-10-06,21,63.97,5.5571,103.8004,9.3708
34U,1998,10,1998-09-16,1998-10-06,21,68.19,3.5362,110.6479,5.963
34U,1998,1,1998-08-25,1998-09-14,21,7.4015,0.2463,12.01,0.4153
34U,1998,2,1998-08-25,1998-09-14,21,7.2285,0.2246,11.7293,0.3787
34U,1998,3,1998-08-25,1998-09-14,21,3.6578,0.2057,5.9353,0.3469
34U,1998,4,1998-08-25,1998-09-14,21,8.5935,2.3052,13.9442,3.8872
34U,1998,5,1998-08-25,1998-09-14,21,2.9184,4.3987,4.7355,7.4174
34U,1998,6,1998-08-25,1998-09-14,21,3.28,0.2732,5.3223,0.4607
34U,1998,7,1998-08-25,1998-09-14,21,7.7705,0.8386,12.6087,1.4141
34U,1998,8,1998-08-25,1998-09-14,21,8.7295,0.7057,14.1648,1.19
34U,1998,9,1998-08-25,1998-09-14,21,9.9949,0.4767,16.2181,0.8038
34U,1998,10,1998-08-25,1998-09-14,21,10.1776,2.5046,16.5146,4.2234
34U,1999,1,1999-10-05,1999-10-25,21,23.23,0.99,37.69,1.66
34U,1999,2,1999-10-05,1999-10-25,21,14.21,1.28,23.06,2.16
34U,1999,3,1999-10-05,1999-10-25,21,22.67,0.75,36.79,1.27
34U,1999,4,1999-10-05,1999-10-25,21,20.99,0.47,34.06,0.8
34U,1999,5,1999-10-05,1999-10-25,21,26.16,1.51,42.45,2.55
34U,1999,6,1999-10-05,1999-10-25,21,25,0.89,40.57,1.5
34U,1999,7,1999-10-05,1999-10-25,21,36.85,1.61,59.79,2.72
34U,1999,8,1999-10-05,1999-10-25,21,26.52,0.63,43.03,1.05
34U,1999,9,1999-10-05,1999-10-25,21,24.1,2.6,39.11,4.39
34U,1999,10,1999-10-05,1999-10-25,21,31.98,8.4,51.89,14.16
34U,1999,1,1999-07-31,1999-08-20,21,0.35,0.29,0.57,0.49
34U,1999,2,1999-07-31,1999-08-20,21,0.52,0.5,0.85,0.84
34U,1999,3,1999-07-31,1999-08-20,21,0.08,0.64,0.13,1.09
34U,1999,4,1999-07-31,1999-08-20,21,0.65,1.95,1.05,3.28
34U,1999,5,1999-07-31,1999-08-20,21,0.07,0.2,0.12,0.34
34U,1999,6,1999-07-31,1999-08-20,21,0.5,0.32,0.81,0.53
34U,1999,7,1999-07-31,1999-08-20,21,0.56,0.78,0.9,1.32
34U,1999,8,1999-07-31,1999-08-20,21,2.35,0.62,3.81,1.04
34U,1999,9,1999-07-31,1999-08-20,21,1.22,4.85,1.97,8.17
34U,1999,10,1999-07-31,1999-08-20,21,3.34,1.86,5.42,3.14
34U,1999,1,1999-07-14,1999-08-03,21,0.63,0.35,1.02,0.59
34U,1999,2,1999-07-14,1999-08-03,21,0.92,0.34,1.49,0.57
34U,1999,3,1999-07-14,1999-08-03,21,0.16,0.59,0.25,1
34U,1999,4,1999-07-14,1999-08-03,21,0.18,0.15,0.3,0.25
34U,1999,5,1999-07-14,1999-08-03,21,0.69,0.77,1.12,1.31
34U,1999,6,1999-07-14,1999-08-03,21,0.68,0.37,1.1,0.62
34U,1999,7,1999-07-14,1999-08-03,21,1.81,0.56,2.94,0.94
34U,1999,8,1999-07-14,1999-08-03,21,1.89,0.34,3.06,0.58
34U,1999,9,1999-07-14,1999-08-03,21,2.66,0.39,4.32,0.65
34U,1999,10,1999-07-14,1999-08-03,21,5.14,4.02,8.34,6.77
34U,1999,1,1999-06-22,1999-07-12,21,0.36,1.83,0.58,3.08
34U,1999,2,1999-06-22,1999-07-12,21,0.97,1.79,1.57,3.01
34U,1999,3,1999-06-22,1999-07-12,21,0.53,1.34,0.87,2.25
34U,1999,4,1999-06-22,1999-07-12,21,0.36,6.38,0.59,10.76
34U,1999,5,1999-06-22,1999-07-12,21,2.25,1.35,3.65,2.28
34U,1999,6,1999-06-22,1999-07-12,21,1.46,1.96,2.36,3.3
34U,1999,7,1999-06-22,1999-07-12,21,1.23,3.31,1.99,5.58
34U,1999,8,1999-06-22,1999-07-12,21,1.25,13.8,2.03,23.26
34U,1999,9,1999-06-22,1999-07-12,21,0.96,31.26,1.55,52.72
34U,1999,10,1999-06-22,1999-07-12,21,8.26,4.02,13.4,6.78
34U,1999,1,1999-06-01,1999-06-21,21,0.35,0.9,0.57,1.51
34U,1999,2,1999-06-01,1999-06-21,21,0.47,1.13,0.76,1.9
34U,1999,3,1999-06-01,1999-06-21,21,0.14,2.15,0.23,3.63
34U,1999,4,1999-06-01,1999-06-21,21,0.14,0.98,0.23,1.65
34U,1999,5,1999-06-01,1999-06-21,21,0.2,1.43,0.33,2.4
34U,1999,6,1999-06-01,1999-06-21,21,0.3,1.46,0.48,2.45
34U,1999,7,1999-06-01,1999-06-21,21,0.37,1.47,0.59,2.47
34U,1999,8,1999-06-01,1999-06-21,21,0.42,1.88,0.68,3.17
34U,1999,9,1999-06-01,1999-06-21,21,0.5,2.44,0.81,4.11
34U,1999,10,1999-06-01,1999-06-21,21,16.37,2.49,26.57,4.19
34U,1999,1,1999-05-11,1999-05-31,21,0.28,2.28,0.45,3.85
34U,1999,2,1999-05-11,1999-05-31,21,0.42,2.98,0.68,5.02
34U,1999,3,1999-05-11,1999-05-31,21,0.64,2.06,1.05,3.47
34U,1999,4,1999-05-11,1999-05-31,21,0.64,2.23,1.04,3.76
34U,1999,5,1999-05-11,1999-05-31,21,0.24,6.83,0.39,11.52
34U,1999,6,1999-05-11,1999-05-31,21,0.16,3.62,0.26,6.1
34U,1999,7,1999-05-11,1999-05-31,21,0.16,2.76,0.26,4.65
34U,1999,8,1999-05-11,1999-05-31,21,0.25,2.54,0.4,4.29
34U,1999,9,1999-05-11,1999-05-31,21,0.55,3.04,0.89,5.12
34U,1999,10,1999-05-11,1999-05-31,21,6.1,3.19,9.91,5.39
34U,1999,1,1999-10-26,1999-11-15,21,1.72,0.24,2.79,0.41
34U,1999,2,1999-10-26,1999-11-15,21,2.08,0.2,3.38,0.33
34U,1999,3,1999-10-26,1999-11-15,21,3,0.62,4.87,1.04
34U,1999,4,1999-10-26,1999-11-15,21,10.41,0.35,16.89,0.59
34U,1999,5,1999-10-26,1999-11-15,21,1.81,0.22,2.94,0.38
34U,1999,6,1999-10-26,1999-11-15,21,1.16,0.75,1.88,1.26
34U,1999,7,1999-10-26,1999-11-15,21,2.7,1.28,4.38,2.16
34U,1999,8,1999-10-26,1999-11-15,21,8.95,0.12,14.52,0.21
34U,1999,9,1999-10-26,1999-11-15,21,1.01,0.8,1.64,1.35
34U,1999,10,1999-10-26,1999-11-15,21,6.99,1.82,11.34,3.06
34U,1999,1,1999-09-14,1999-10-04,21,71,2.02,115.21,3.4
34U,1999,2,1999-09-14,1999-10-04,21,81.83,1.22,132.78,2.05
34U,1999,3,1999-09-14,1999-10-04,21,61.02,1.3,99.01,2.19
34U,1999,4,1999-09-14,1999-10-04,21,52.39,1.26,85.01,2.13
34U,1999,5,1999-09-14,1999-10-04,21,49.8,1.75,80.81,2.94
34U,1999,6,1999-09-14,1999-10-04,21,46.06,7.97,74.74,13.44
34U,1999,7,1999-09-14,1999-10-04,21,36.8,1.6,59.71,2.71
34U,1999,8,1999-09-14,1999-10-04,21,60.87,4.28,98.77,7.22
34U,1999,9,1999-09-14,1999-10-04,21,67.24,0.75,109.11,1.26
34U,1999,10,1999-09-14,1999-10-04,21,63.42,3.73,102.91,6.28
34U,1999,1,1999-08-24,1999-09-13,21,8.69,0.04,14.1,0.06
34U,1999,2,1999-08-24,1999-09-13,21,6.67,0.29,10.82,0.49
34U,1999,3,1999-08-24,1999-09-13,21,6.23,0.12,10.11,0.2
34U,1999,4,1999-08-24,1999-09-13,21,7.77,0.22,12.61,0.37
34U,1999,5,1999-08-24,1999-09-13,21,3.91,0.1,6.34,0.16
34U,1999,6,1999-08-24,1999-09-13,21,3.99,0.39,6.47,0.66
34U,1999,7,1999-08-24,1999-09-13,21,5.41,2.03,8.78,3.43
34U,1999,8,1999-08-24,1999-09-13,21,8.94,0.03,14.51,0.04
34U,1999,9,1999-08-24,1999-09-13,21,10.56,0.06,17.14,0.11
34U,1999,10,1999-08-24,1999-09-13,21,14.63,1.31,23.74,2.21
34U,2000,1,2000-07-29,2000-08-18,21,0.49,0.14,0.8,0.24
34U,2000,2,2000-07-29,2000-08-18,21,0.67,0.13,1.09,0.22
34U,2000,3,2000-07-29,2000-08-18,21,1.04,0.04,1.69,0.07
34U,2000,4,2000-07-29,2000-08-18,21,0.5,0.21,0.81,0.35
34U,2000,5,2000-07-29,2000-08-18,21,0.52,0.12,0.84,0.2
34U,2000,6,2000-07-29,2000-08-18,21,1.4,0.4,2.27,0.67
34U,2000,7,2000-07-29,2000-08-18,21,0.65,0.66,1.05,1.11
34U,2000,8,2000-07-29,2000-08-18,21,1.16,0.86,1.88,1.45
34U,2000,9,2000-07-29,2000-08-18,21,1.2,1.38,1.95,2.33
34U,2000,10,2000-07-29,2000-08-18,21,0.73,3.13,1.18,5.28
34U,2000,1,2000-07-11,2000-07-31,21,0.54,0.14,0.88,0.24
34U,2000,2,2000-07-11,2000-07-31,21,1.91,0.57,3.1,0.96
34U,2000,3,2000-07-11,2000-07-31,21,0.46,0.35,0.75,0.59
34U,2000,4,2000-07-11,2000-07-31,21,0.93,0.58,1.51,0.98
34U,2000,5,2000-07-11,2000-07-31,21,0.38,1.72,0.62,2.9
34U,2000,6,2000-07-11,2000-07-31,21,0.55,0.83,0.89,1.4
34U,2000,7,2000-07-11,2000-07-31,21,0.13,1.52,0.21,2.56
34U,2000,8,2000-07-11,2000-07-31,21,0.46,1.13,0.75,1.91
34U,2000,9,2000-07-11,2000-07-31,21,0.71,0.23,1.15,0.39
34U,2000,10,2000-07-11,2000-07-31,21,1.56,1.3,2.53,2.19
34U,2000,1,2000-06-26,2000-07-16,21,0.56,0.27,0.91,0.46
34U,2000,2,2000-06-26,2000-07-16,21,0.32,0.29,0.52,0.49
34U,2000,3,2000-06-26,2000-07-16,21,0.14,0.6,0.23,1.01
34U,2000,4,2000-06-26,2000-07-16,21,0.27,0.32,0.44,0.54
34U,2000,5,2000-06-26,2000-07-16,21,0.25,0.97,0.41,1.64
34U,2000,6,2000-06-26,2000-07-16,21,0.08,2.13,0.13,3.59
34U,2000,7,2000-06-26,2000-07-16,21,0.49,1.5,0.8,2.53
34U,2000,8,2000-06-26,2000-07-16,21,0.13,1.48,0.21,2.5
34U,2000,9,2000-06-26,2000-07-16,21,0.5,0.2,0.81,0.34
34U,2000,10,2000-06-26,2000-07-16,21,0.37,0.42,0.6,0.71
34U,2000,1,2000-05-30,2000-06-19,21,2.42,3.93,3.93,6.63
34U,2000,2,2000-05-30,2000-06-19,21,1.14,2.42,1.85,4.08
34U,2000,3,2000-05-30,2000-06-19,21,0.27,4.27,0.44,7.2
34U,2000,4,2000-05-30,2000-06-19,21,0.35,4.73,0.57,7.98
34U,2000,5,2000-05-30,2000-06-19,21,0.31,6.24,0.5,10.52
34U,2000,6,2000-05-30,2000-06-19,21,1.32,6.4,2.14,10.79
34U,2000,7,2000-05-30,2000-06-19,21,0.52,3.24,0.84,5.46
34U,2000,8,2000-05-30,2000-06-19,21,1,5.54,1.62,9.34
34U,2000,9,2000-05-30,2000-06-19,21,0.44,2.48,0.71,4.18
34U,2000,10,2000-05-30,2000-06-19,21,0.52,21.06,0.84,35.51
34U,2000,1,2000-05-16,2000-06-05,21,0.03,1.86,0.05,3.14
34U,2000,2,2000-05-16,2000-06-05,21,0.19,1.23,0.31,2.07
34U,2000,3,2000-05-16,2000-06-05,21,0.19,1.84,0.31,3.1
34U,2000,4,2000-05-16,2000-06-05,21,0.27,2.41,0.44,4.06
34U,2000,5,2000-05-16,2000-06-05,21,0.36,3.51,0.58,5.92
34U,2000,6,2000-05-16,2000-06-05,21,0.04,4.92,0.06,8.3
34U,2000,7,2000-05-16,2000-06-05,21,0.07,9.04,0.11,15.24
34U,2000,8,2000-05-16,2000-06-05,21,0.04,3.4,0.06,5.73
34U,2000,9,2000-05-16,2000-06-05,21,0.47,3.6,0.76,6.07
34U,2000,10,2000-05-16,2000-06-05,21,0.01,3.63,0.02,6.12
34U,2000,1,2000-10-20,2000-11-09,21,1.72,0.28,2.79,0.47
34U,2000,2,2000-10-20,2000-11-09,21,3.28,0.24,5.32,0.4
34U,2000,3,2000-10-20,2000-11-09,21,1.22,0.21,1.98,0.35
34U,2000,4,2000-10-20,2000-11-09,21,2.45,0.27,3.98,0.46
34U,2000,5,2000-10-20,2000-11-09,21,1.27,0.3,2.06,0.51
34U,2000,6,2000-10-20,2000-11-09,21,1.13,0.65,1.83,1.1
34U,2000,7,2000-10-20,2000-11-09,21,4.61,0.06,7.48,0.1
34U,2000,8,2000-10-20,2000-11-09,21,1.54,0.23,2.5,0.39
34U,2000,9,2000-10-20,2000-11-09,21,1.92,0.37,3.12,0.62
34U,2000,10,2000-10-20,2000-11-09,21,1.89,0.46,3.07,0.78
34U,2000,1,2000-09-29,2000-10-19,21,93.79,1.05,152.19,1.77
34U,2000,2,2000-09-29,2000-10-19,21,83,0.16,134.68,0.27
34U,2000,3,2000-09-29,2000-10-19,21,77.63,1.64,125.97,2.77
34U,2000,4,2000-09-29,2000-10-19,21,50.82,NA,82.46,NA
34U,2000,5,2000-09-29,2000-10-19,21,55.58,0.46,90.19,0.78
34U,2000,6,2000-09-29,2000-10-19,21,55.45,1.41,89.98,2.38
34U,2000,7,2000-09-29,2000-10-19,21,74.69,0.32,121.2,0.54
34U,2000,8,2000-09-29,2000-10-19,21,84.7,1.24,137.44,2.09
34U,2000,9,2000-09-29,2000-10-19,21,106.55,0.71,172.89,1.2
34U,2000,10,2000-09-29,2000-10-19,21,101,1.04,163.89,1.75
34U,2000,1,2000-08-18,2000-09-07,21,4.34,0.41,7.04,0.69
34U,2000,2,2000-08-18,2000-09-07,21,3.96,0.5,6.43,0.84
34U,2000,3,2000-08-18,2000-09-07,21,3.44,0.83,5.58,1.4
34U,2000,4,2000-08-18,2000-09-07,21,3.58,0.27,5.81,0.46
34U,2000,5,2000-08-18,2000-09-07,21,2.96,0.37,4.8,0.62
34U,2000,6,2000-08-18,2000-09-07,21,2.35,1.25,3.81,2.11
34U,2000,7,2000-08-18,2000-09-07,21,4.11,0.34,6.67,0.57
34U,2000,8,2000-08-18,2000-09-07,21,5.32,0.35,8.63,0.59
34U,2000,9,2000-08-18,2000-09-07,21,4.76,0.69,7.72,1.16
34U,2000,10,2000-08-18,2000-09-07,21,6.44,0.32,10.45,0.54
34U,2000,1,2000-09-08,2000-09-28,21,24.19,0.51,39.25,0.86
34U,2000,2,2000-09-08,2000-09-28,21,30.38,0.03,49.3,0.05
34U,2000,3,2000-09-08,2000-09-28,21,23.25,0.33,37.73,0.56
34U,2000,4,2000-09-08,2000-09-28,21,22.9,0.14,37.16,0.24
34U,2000,5,2000-09-08,2000-09-28,21,17.47,1.78,28.35,3
34U,2000,6,2000-09-08,2000-09-28,21,16.15,1.42,26.21,2.39
34U,2000,7,2000-09-08,2000-09-28,21,15.02,0.74,24.37,1.25
34U,2000,8,2000-09-08,2000-09-28,21,18.31,0.18,29.71,0.3
34U,2000,9,2000-09-08,2000-09-28,21,22.39,0.17,36.33,0.29
34U,2000,10,2000-09-08,2000-09-28,21,19.16,0.95,31.09,1.6
42,1996,1,1996-07-27,1996-08-16,21,0.4012,12.0821,0.651,20.3737
42,1996,2,1996-07-27,1996-08-16,21,1.1603,0.5031,1.8828,0.8484
42,1996,3,1996-07-27,1996-08-16,21,0.578,0.2532,0.9379,0.427
42,1996,4,1996-07-27,1996-08-16,21,1.0487,1.3354,1.7017,2.2519
42,1996,5,1996-07-27,1996-08-16,21,0.9624,0.3366,1.5616,0.5676
42,1996,6,1996-07-27,1996-08-16,21,0.5234,2.0336,0.8493,3.4292
42,1996,7,1996-07-27,1996-08-16,21,0.9058,5.9017,1.4698,9.9519
42,1996,8,1996-07-27,1996-08-16,21,2.3287,2.3354,3.7786,3.9381
42,1996,9,1996-07-27,1996-08-16,21,1.6251,0.1073,2.637,0.1809
42,1996,10,1996-07-27,1996-08-16,21,3.0785,0.1941,4.9953,0.3273
42,1996,1,1996-10-01,1996-10-21,21,66.77,17.2342,108.3438,29.0616
42,1996,2,1996-10-01,1996-10-21,21,71.71,10.4958,116.3596,17.6988
42,1996,3,1996-10-01,1996-10-21,21,90.24,13.3934,146.4272,22.5849
42,1996,4,1996-10-01,1996-10-21,21,100.79,18.5033,163.546,31.2016
42,1996,5,1996-10-01,1996-10-21,21,98.49,11.2168,159.814,18.9146
42,1996,6,1996-10-01,1996-10-21,21,87.73,8.8336,142.3543,14.8959
42,1996,7,1996-10-01,1996-10-21,21,77.91,9.2225,126.42,15.5517
42,1996,8,1996-10-01,1996-10-21,21,80.61,9.8688,130.8011,16.6415
42,1996,9,1996-10-01,1996-10-21,21,80.3,11.0532,130.2981,18.6387
42,1996,10,1996-10-01,1996-10-21,21,87.69,9.1552,142.2894,15.4382
42,1996,1,1996-09-07,1996-09-27,21,26.9584,6.1813,43.7438,10.423400000000001
42,1996,2,1996-09-07,1996-09-27,21,10.9415,1.5512,17.7541,2.6157
42,1996,3,1996-09-07,1996-09-27,21,10.9371,1.1083,17.747,1.8689
42,1996,4,1996-09-07,1996-09-27,21,9.7884,4.9156,15.8831,8.2891
42,1996,5,1996-09-07,1996-09-27,21,11.1683,1.9267,18.1221,3.2489
42,1996,6,1996-09-07,1996-09-27,21,12.8889,1.4595,20.9141,2.4611
42,1996,7,1996-09-07,1996-09-27,21,12.4813,0.4914,20.2527,0.8286
42,1996,8,1996-09-07,1996-09-27,21,10.7991,1.2789,17.5231,2.1566
42,1996,9,1996-09-07,1996-09-27,21,6.415,0.6424,10.4092,1.0833
42,1996,10,1996-09-07,1996-09-27,21,9.138,2.6208,14.8277,4.4194
42,1996,1,1996-07-09,1996-07-29,21,0.8964,2.1708,1.4545,3.6606
42,1996,2,1996-07-09,1996-07-29,21,0.6718,0.3706,1.0901,0.6249
42,1996,3,1996-07-09,1996-07-29,21,0.2659,0.4852,0.4315,0.8182
42,1996,4,1996-07-09,1996-07-29,21,0.3791,1.1733,0.6151,1.9785
42,1996,5,1996-07-09,1996-07-29,21,0.4161,1.1336,0.6752,1.9116
42,1996,6,1996-07-09,1996-07-29,21,0.2272,0.6015,0.36870000000000003,1.0143
42,1996,7,1996-07-09,1996-07-29,21,0.5438,0.5571,0.8824,0.9394
42,1996,8,1996-07-09,1996-07-29,21,0.2651,0.2735,0.4302,0.4612
42,1996,9,1996-07-09,1996-07-29,21,0.9678,0.0841,1.5704,0.1418
42,1996,10,1996-07-09,1996-07-29,21,0.7854,0.5352,1.2744,0.9025
42,1996,1,1996-06-18,1996-07-08,21,1.5041,6.443,2.4406,10.8647
42,1996,2,1996-06-18,1996-07-08,21,2.6701,3.8994,4.3326,6.5755
42,1996,3,1996-06-18,1996-07-08,21,0.2945,2.5092,0.4779,4.2312
42,1996,4,1996-06-18,1996-07-08,21,0.8313,4.125,1.3489,6.9559
42,1996,5,1996-06-18,1996-07-08,21,0.4119,2.0471,0.6684,3.452
42,1996,6,1996-06-18,1996-07-08,21,0.4465,1.7841,0.7245,3.0085
42,1996,7,1996-06-18,1996-07-08,21,0.5053,2.143,0.8199,3.6137
42,1996,8,1996-06-18,1996-07-08,21,0.5116,1.574,0.8301,2.6542
42,1996,9,1996-06-18,1996-07-08,21,0.6412,0.9104,1.0404,1.5352
42,1996,10,1996-06-18,1996-07-08,21,0.375,1.4279,0.6085,2.4078
42,1996,1,1996-08-20,1996-09-09,21,7.0542,3.3642,11.4464,5.673
42,1996,2,1996-08-20,1996-09-09,21,4.6224,2.2411,7.5005,3.7791
42,1996,3,1996-08-20,1996-09-09,21,1.8457,2.2441,2.9949,3.7842
42,1996,4,1996-08-20,1996-09-09,21,1.4933,0.6263,2.4231,1.0561
42,1996,5,1996-08-20,1996-09-09,21,3.1476,0.9667,5.1074,1.6301
42,1996,6,1996-08-20,1996-09-09,21,2.9278,0.7635,4.7508,1.2875
42,1996,7,1996-08-20,1996-09-09,21,2.3846,2.7624,3.8694,4.6582
42,1996,8,1996-08-20,1996-09-09,21,2.0469,0.5286,3.3214,0.8914
42,1996,9,1996-08-20,1996-09-09,21,1.129,0.7252,1.832,1.2229
42,1996,10,1996-08-20,1996-09-09,21,3.61,1.0722,5.8577,1.808
42,1997,1,1997-09-20,1997-10-10,21,76.96,7.8761,124.8785,13.2813
42,1997,2,1997-09-20,1997-10-10,21,77.16,13.7053,125.203,23.1109
42,1997,3,1997-09-20,1997-10-10,21,95.91,1.1179,155.6275,1.8851
42,1997,4,1997-09-20,1997-10-10,21,77.64,8.4545,125.9819,14.2566
42,1997,5,1997-09-20,1997-10-10,21,97.86,6.4061,158.7917,10.8024
42,1997,6,1997-09-20,1997-10-10,21,83.91,1.4031,136.1558,2.366
42,1997,7,1997-09-20,1997-10-10,21,98.41,3.1695,159.6842,5.3446
42,1997,8,1997-09-20,1997-10-10,21,77.27,0.417,125.3815,0.7032
42,1997,9,1997-09-20,1997-10-10,21,102.72,0.0866,166.6777,0.146
42,1997,10,1997-09-20,1997-10-10,21,93.98,2.6077,152.4958,4.3973
42,1997,1,1997-06-27,1997-07-17,21,0.0766,20.3804,0.1243,34.3669
42,1997,2,1997-06-27,1997-07-17,21,0.2716,0.8766,0.4407,1.4782
42,1997,3,1997-06-27,1997-07-17,21,0.0937,0.8353,0.152,1.4085
42,1997,4,1997-06-27,1997-07-17,21,0.0972,1.8533,0.1577,3.1252
42,1997,5,1997-06-27,1997-07-17,21,0.2638,1.1598,0.4281,1.9557
42,1997,6,1997-06-27,1997-07-17,21,NA,0.9136,NA,1.5406
