"year","species","treatment","replicate","abundance"
1995,"Natarsia","control",1,3
1995,"Natarsia","control",2,4
1995,"Natarsia","control",3,1
1995,"Natarsia","control",4,0
1995,"Natarsia","control",5,26
1995,"Natarsia","control",6,3
1995,"Natarsia","control",7,10
1995,"Natarsia","control",8,13
1995,"Natarsia","control",9,0
1995,"Natarsia","control",10,1
1995,"Natarsia","high",1,2
1995,"Natarsia","high",2,5
1995,"Natarsia","high",3,13
1995,"Natarsia","high",4,14
1995,"Natarsia","high",5,14
1995,"Natarsia","high",6,55
1995,"Natarsia","high",7,8
1995,"Natarsia","high",8,1
1995,"Natarsia","high",9,13
1995,"Natarsia","high",10,4
1995,"Natarsia","low",1,41
1995,"Natarsia","low",2,3
1995,"Natarsia","low",3,30
1995,"Natarsia","low",4,40
1995,"Natarsia","low",5,7
1995,"Natarsia","low",6,70
1995,"Natarsia","low",7,107
1995,"Natarsia","low",8,34
1995,"Natarsia","low",9,31
1995,"Natarsia","low",10,4
1995,"Natarsia","medium",1,11
1995,"Natarsia","medium",2,6
1995,"Natarsia","medium",3,19
1995,"Natarsia","medium",4,7
1995,"Natarsia","medium",5,1
1995,"Natarsia","medium",6,8
1995,"Natarsia","medium",7,6
1995,"Natarsia","medium",8,4
1995,"Natarsia","medium",9,8
1995,"Natarsia","medium",10,19
1995,"Nemoura","control",1,0
1995,"Nemoura","control",2,0
1995,"Nemoura","control",3,0
1995,"Nemoura","control",4,0
1995,"Nemoura","control",5,0
1995,"Nemoura","control",6,0
1995,"Nemoura","control",7,0
1995,"Nemoura","control",8,0
1995,"Nemoura","control",9,0
1995,"Nemoura","control",10,0
1995,"Nemoura","high",1,0
1995,"Nemoura","high",2,0
1995,"Nemoura","high",3,0
1995,"Nemoura","high",4,0
1995,"Nemoura","high",5,0
1995,"Nemoura","high",6,0
1995,"Nemoura","high",7,0
1995,"Nemoura","high",8,0
1995,"Nemoura","high",9,0
1995,"Nemoura","high",10,0
1995,"Nemoura","low",1,0
1995,"Nemoura","low",2,0
1995,"Nemoura","low",3,0
1995,"Nemoura","low",4,0
1995,"Nemoura","low",5,0
1995,"Nemoura","low",6,2
1995,"Nemoura","low",7,0
1995,"Nemoura","low",8,0
1995,"Nemoura","low",9,0
1995,"Nemoura","low",10,0
1995,"Nemoura","medium",1,0
1995,"Nemoura","medium",2,0
1995,"Nemoura","medium",3,0
1995,"Nemoura","medium",4,0
1995,"Nemoura","medium",5,0
1995,"Nemoura","medium",6,0
1995,"Nemoura","medium",7,0
1995,"Nemoura","medium",8,0
1995,"Nemoura","medium",9,0
1995,"Nemoura","medium",10,0
1995,"Neophylax","control",1,0
1995,"Neophylax","control",2,0
1995,"Neophylax","control",3,1
1995,"Neophylax","control",4,0
1995,"Neophylax","control",5,0
1995,"Neophylax","control",6,0
1995,"Neophylax","control",7,0
1995,"Neophylax","control",8,1
1995,"Neophylax","control",9,0
1995,"Neophylax","control",10,0
1995,"Neophylax","high",1,0
1995,"Neophylax","high",2,0
1995,"Neophylax","high",3,0
1995,"Neophylax","high",4,0
1995,"Neophylax","high",5,0
1995,"Neophylax","high",6,1
1995,"Neophylax","high",7,0
1995,"Neophylax","high",8,0
1995,"Neophylax","high",9,0
1995,"Neophylax","high",10,1
1995,"Neophylax","low",1,0
1995,"Neophylax","low",2,0
1995,"Neophylax","low",3,1
1995,"Neophylax","low",4,0
1995,"Neophylax","low",5,0
1995,"Neophylax","low",6,0
1995,"Neophylax","low",7,0
1995,"Neophylax","low",8,0
1995,"Neophylax","low",9,0
1995,"Neophylax","low",10,0
1995,"Neophylax","medium",1,0
1995,"Neophylax","medium",2,2
1995,"Neophylax","medium",3,1
1995,"Neophylax","medium",4,0
1995,"Neophylax","medium",5,1
1995,"Neophylax","medium",6,1
1995,"Neophylax","medium",7,2
1995,"Neophylax","medium",8,0
1995,"Neophylax","medium",9,1
1995,"Neophylax","medium",10,0
1995,"Onocosmoecus","high",1,0
1995,"Onocosmoecus","high",2,1
1995,"Onocosmoecus","high",3,1
1995,"Onocosmoecus","high",4,1
1995,"Onocosmoecus","high",5,2
1995,"Onocosmoecus","high",6,6
1995,"Onocosmoecus","high",7,0
1995,"Onocosmoecus","high",8,0
1995,"Onocosmoecus","high",9,3
1995,"Onocosmoecus","high",10,0
1995,"Onocosmoecus","medium",1,0
1995,"Onocosmoecus","medium",2,0
1995,"Onocosmoecus","medium",3,0
1995,"Onocosmoecus","medium",4,0
1995,"Onocosmoecus","medium",5,2
1995,"Onocosmoecus","medium",6,1
1995,"Onocosmoecus","medium",7,0
1995,"Onocosmoecus","medium",8,0
1995,"Onocosmoecus","medium",9,2
1995,"Onocosmoecus","medium",10,0
1995,"Oreogeton","control",1,1
1995,"Oreogeton","control",2,2
1995,"Oreogeton","control",3,1
1995,"Oreogeton","control",4,0
1995,"Oreogeton","control",5,2
1995,"Oreogeton","control",6,0
1995,"Oreogeton","control",7,2
1995,"Oreogeton","control",8,0
1995,"Oreogeton","control",9,9
1995,"Oreogeton","control",10,0
1995,"Oreogeton","high",1,0
1995,"Oreogeton","high",2,0
1995,"Oreogeton","high",3,0
1995,"Oreogeton","high",4,0
1995,"Oreogeton","high",5,1
1995,"Oreogeton","high",6,2
1995,"Oreogeton","high",7,1
1995,"Oreogeton","high",8,1
1995,"Oreogeton","high",9,1
1995,"Oreogeton","high",10,0
1995,"Oreogeton","low",1,0
1995,"Oreogeton","low",2,0
1995,"Oreogeton","low",3,2
1995,"Oreogeton","low",4,2
1995,"Oreogeton","low",5,1
1995,"Oreogeton","low",6,0
1995,"Oreogeton","low",7,1
1995,"Oreogeton","low",8,0
1995,"Oreogeton","low",9,0
1995,"Oreogeton","low",10,0
1995,"Oreogeton","medium",1,0
1995,"Oreogeton","medium",2,0
1995,"Oreogeton","medium",3,0
1995,"Oreogeton","medium",4,0
1995,"Oreogeton","medium",5,1
1995,"Oreogeton","medium",6,0
1995,"Oreogeton","medium",7,0
1995,"Oreogeton","medium",8,0
1995,"Oreogeton","medium",9,0
1995,"Oreogeton","medium",10,0
1995,"Ormosia","high",1,0
1995,"Ormosia","high",2,0
1995,"Ormosia","high",3,0
1995,"Ormosia","high",4,0
1995,"Ormosia","high",5,0
1995,"Ormosia","high",6,0
1995,"Ormosia","high",7,0
1995,"Ormosia","high",8,0
1995,"Ormosia","high",9,0
1995,"Ormosia","high",10,0
1995,"Ormosia","low",1,0
1995,"Ormosia","low",2,0
1995,"Ormosia","low",3,0
1995,"Ormosia","low",4,0
1995,"Ormosia","low",5,0
1995,"Ormosia","low",6,0
1995,"Ormosia","low",7,0
1995,"Ormosia","low",8,0
1995,"Ormosia","low",9,0
1995,"Ormosia","low",10,0
1995,"Paracapnia","control",1,0
1995,"Paracapnia","control",2,0
1995,"Paracapnia","control",3,0
1995,"Paracapnia","control",4,0
1995,"Paracapnia","control",5,0
1995,"Paracapnia","control",6,0
1995,"Paracapnia","control",7,0
1995,"Paracapnia","control",8,0
1995,"Paracapnia","control",9,0
1995,"Paracapnia","control",10,0
1995,"Paracapnia","high",1,0
1995,"Paracapnia","high",2,0
1995,"Paracapnia","high",3,0
1995,"Paracapnia","high",4,0
1995,"Paracapnia","high",5,0
1995,"Paracapnia","high",6,0
1995,"Paracapnia","high",7,0
1995,"Paracapnia","high",8,0
1995,"Paracapnia","high",9,0
1995,"Paracapnia","high",10,0
1995,"Paracapnia","medium",1,0
1995,"Paracapnia","medium",2,0
1995,"Paracapnia","medium",3,0
1995,"Paracapnia","medium",4,0
1995,"Paracapnia","medium",5,0
1995,"Paracapnia","medium",6,0
1995,"Paracapnia","medium",7,0
1995,"Paracapnia","medium",8,0
1995,"Paracapnia","medium",9,0
1995,"Paracapnia","medium",10,0
1995,"Paraleptophlebia","control",1,0
1995,"Paraleptophlebia","control",2,0
1995,"Paraleptophlebia","control",3,0
1995,"Paraleptophlebia","control",4,0
1995,"Paraleptophlebia","control",5,0
1995,"Paraleptophlebia","control",6,0
1995,"Paraleptophlebia","control",7,0
1995,"Paraleptophlebia","control",8,0
1995,"Paraleptophlebia","control",9,0
1995,"Paraleptophlebia","control",10,0
1995,"Paraleptophlebia","high",1,0
1995,"Paraleptophlebia","high",2,0
1995,"Paraleptophlebia","high",3,0
1995,"Paraleptophlebia","high",4,0
1995,"Paraleptophlebia","high",5,0
1995,"Paraleptophlebia","high",6,0
1995,"Paraleptophlebia","high",7,0
1995,"Paraleptophlebia","high",8,0
1995,"Paraleptophlebia","high",9,0
1995,"Paraleptophlebia","high",10,0
1995,"Paraleptophlebia","low",1,0
1995,"Paraleptophlebia","low",2,0
1995,"Paraleptophlebia","low",3,0
1995,"Paraleptophlebia","low",4,0
1995,"Paraleptophlebia","low",5,0
1995,"Paraleptophlebia","low",6,0
1995,"Paraleptophlebia","low",7,0
1995,"Paraleptophlebia","low",8,0
1995,"Paraleptophlebia","low",9,0
1995,"Paraleptophlebia","low",10,0
1995,"Parapsyche","control",1,5
1995,"Parapsyche","control",2,0
1995,"Parapsyche","control",3,21
1995,"Parapsyche","control",4,4
1995,"Parapsyche","control",5,4
1995,"Parapsyche","control",6,0
1995,"Parapsyche","control",7,4
1995,"Parapsyche","control",8,0
1995,"Parapsyche","control",9,20
1995,"Parapsyche","control",10,4
1995,"Parapsyche","high",1,2
1995,"Parapsyche","high",2,0
1995,"Parapsyche","high",3,4
1995,"Parapsyche","high",4,0
1995,"Parapsyche","high",5,7
1995,"Parapsyche","high",6,1
1995,"Parapsyche","high",7,12
1995,"Parapsyche","high",8,8
1995,"Parapsyche","high",9,1
1995,"Parapsyche","high",10,9
1995,"Parapsyche","low",1,3
1995,"Parapsyche","low",2,23
1995,"Parapsyche","low",3,4
1995,"Parapsyche","low",4,6
1995,"Parapsyche","low",5,12
1995,"Parapsyche","low",6,0
1995,"Parapsyche","low",7,11
1995,"Parapsyche","low",8,2
1995,"Parapsyche","low",9,0
1995,"Parapsyche","low",10,0
1995,"Pedicia","control",1,0
1995,"Pedicia","control",2,2
1995,"Pedicia","control",3,0
1995,"Pedicia","control",4,1
1995,"Pedicia","control",5,1
1995,"Pedicia","control",6,0
1995,"Pedicia","control",7,1
1995,"Pedicia","control",8,0
1995,"Pedicia","control",9,0
1995,"Pedicia","control",10,1
1995,"Pedicia","high",1,0
1995,"Pedicia","high",2,1
1995,"Pedicia","high",3,2
1995,"Pedicia","high",4,0
1995,"Pedicia","high",5,3
1995,"Pedicia","high",6,0
1995,"Pedicia","high",7,3
1995,"Pedicia","high",8,3
1995,"Pedicia","high",9,1
1995,"Pedicia","high",10,2
1995,"Pedicia","low",1,2
1995,"Pedicia","low",2,1
1995,"Pedicia","low",3,3
1995,"Pedicia","low",4,6
1995,"Pedicia","low",5,4
1995,"Pedicia","low",6,5
1995,"Pedicia","low",7,1
1995,"Pedicia","low",8,3
1995,"Pedicia","low",9,7
1995,"Pedicia","low",10,0
1995,"Pedicia","medium",1,0
1995,"Pedicia","medium",2,1
1995,"Pedicia","medium",3,3
1995,"Pedicia","medium",4,3
1995,"Pedicia","medium",5,3
1995,"Pedicia","medium",6,0
1995,"Pedicia","medium",7,1
1995,"Pedicia","medium",8,1
1995,"Pedicia","medium",9,0
1995,"Pedicia","medium",10,0
1995,"Plecoptera","control",1,3
1995,"Plecoptera","control",2,1
1995,"Plecoptera","control",3,1
1995,"Plecoptera","control",4,2
1995,"Plecoptera","control",5,0
1995,"Plecoptera","control",6,0
1995,"Plecoptera","control",7,0
1995,"Plecoptera","control",8,0
1995,"Plecoptera","control",9,3
1995,"Plecoptera","control",10,0
1995,"Plecoptera","high",1,2
1995,"Plecoptera","high",2,0
1995,"Plecoptera","high",3,1
1995,"Plecoptera","high",4,1
1995,"Plecoptera","high",5,0
1995,"Plecoptera","high",6,0
1995,"Plecoptera","high",7,0
1995,"Plecoptera","high",8,0
1995,"Plecoptera","high",9,0
1995,"Plecoptera","high",10,0
1995,"Plecoptera","low",1,0
1995,"Plecoptera","low",2,0
1995,"Plecoptera","low",3,0
1995,"Plecoptera","low",4,0
1995,"Plecoptera","low",5,1
1995,"Plecoptera","low",6,0
1995,"Plecoptera","low",7,0
1995,"Plecoptera","low",8,0
1995,"Plecoptera","low",9,0
1995,"Plecoptera","low",10,0
1995,"Plecoptera","medium",1,0
1995,"Plecoptera","medium",2,4
1995,"Plecoptera","medium",3,1
1995,"Plecoptera","medium",4,0
1995,"Plecoptera","medium",5,1
1995,"Plecoptera","medium",6,0
1995,"Plecoptera","medium",7,0
1995,"Plecoptera","medium",8,1
1995,"Plecoptera","medium",9,0
1995,"Plecoptera","medium",10,0
1995,"Polycentropus","control",1,0
1995,"Polycentropus","control",2,0
1995,"Polycentropus","control",3,0
1995,"Polycentropus","control",4,0
1995,"Polycentropus","control",5,1
1995,"Polycentropus","control",6,0
1995,"Polycentropus","control",7,0
1995,"Polycentropus","control",8,0
1995,"Polycentropus","control",9,0
1995,"Polycentropus","control",10,0
1995,"Polycentropus","high",1,1
1995,"Polycentropus","high",2,0
1995,"Polycentropus","high",3,0
1995,"Polycentropus","high",4,0
1995,"Polycentropus","high",5,1
1995,"Polycentropus","high",6,1
1995,"Polycentropus","high",7,0
1995,"Polycentropus","high",8,1
1995,"Polycentropus","high",9,0
1995,"Polycentropus","high",10,0
1995,"Polycentropus","low",1,0
1995,"Polycentropus","low",2,0
1995,"Polycentropus","low",3,5
1995,"Polycentropus","low",4,1
1995,"Polycentropus","low",5,0
1995,"Polycentropus","low",6,1
1995,"Polycentropus","low",7,0
1995,"Polycentropus","low",8,3
1995,"Polycentropus","low",9,2
1995,"Polycentropus","low",10,0
1995,"Prosimulium","control",1,6
1995,"Prosimulium","control",2,0
1995,"Prosimulium","control",3,227
1995,"Prosimulium","control",4,159
1995,"Prosimulium","control",5,12
1995,"Prosimulium","control",6,1
1995,"Prosimulium","control",7,5
1995,"Prosimulium","control",8,0
1995,"Prosimulium","control",9,116
1995,"Prosimulium","control",10,289
1995,"Prosimulium","high",1,0
1995,"Prosimulium","high",2,1
1995,"Prosimulium","high",3,2
1995,"Prosimulium","high",4,3
1995,"Prosimulium","high",5,43
1995,"Prosimulium","high",6,0
1995,"Prosimulium","high",7,21
1995,"Prosimulium","high",8,6
1995,"Prosimulium","high",9,1
1995,"Prosimulium","high",10,5
1995,"Prosimulium","low",1,1
1995,"Prosimulium","low",2,146
1995,"Prosimulium","low",3,90
1995,"Prosimulium","low",4,14
1995,"Prosimulium","low",5,37
1995,"Prosimulium","low",6,0
1995,"Prosimulium","low",7,51
1995,"Prosimulium","low",8,2
1995,"Prosimulium","low",9,0
1995,"Prosimulium","low",10,21
1995,"Prosimulium","medium",1,1
1995,"Prosimulium","medium",2,62
1995,"Prosimulium","medium",3,3
1995,"Prosimulium","medium",4,0
1995,"Prosimulium","medium",5,20
1995,"Prosimulium","medium",6,0
1995,"Prosimulium","medium",7,0
1995,"Prosimulium","medium",8,1
1995,"Prosimulium","medium",9,1
1995,"Prosimulium","medium",10,0
1995,"Pseudostenophylax","high",1,0
1995,"Pseudostenophylax","high",2,0
1995,"Pseudostenophylax","high",3,0
1995,"Pseudostenophylax","high",4,0
1995,"Pseudostenophylax","high",5,0
1995,"Pseudostenophylax","high",6,0
1995,"Pseudostenophylax","high",7,0
1995,"Pseudostenophylax","high",8,0
1995,"Pseudostenophylax","high",9,0
1995,"Pseudostenophylax","high",10,0
1995,"Pseudostenophylax","low",1,0
1995,"Pseudostenophylax","low",2,0
1995,"Pseudostenophylax","low",3,0
1995,"Pseudostenophylax","low",4,0
1995,"Pseudostenophylax","low",5,0
1995,"Pseudostenophylax","low",6,1
1995,"Pseudostenophylax","low",7,0
1995,"Pseudostenophylax","low",8,0
1995,"Pseudostenophylax","low",9,0
1995,"Pseudostenophylax","low",10,0
1995,"Pycnopsyche","low",1,0
1995,"Pycnopsyche","low",2,0
1995,"Pycnopsyche","low",3,0
1995,"Pycnopsyche","low",4,0
1995,"Pycnopsyche","low",5,0
1995,"Pycnopsyche","low",6,0
1995,"Pycnopsyche","low",7,0
1995,"Pycnopsyche","low",8,0
1995,"Pycnopsyche","low",9,0
1995,"Pycnopsyche","low",10,0
1995,"Rhyacophila","control",1,0
1995,"Rhyacophila","control",2,0
1995,"Rhyacophila","control",3,1
1995,"Rhyacophila","control",4,0
1995,"Rhyacophila","control",5,0
1995,"Rhyacophila","control",6,0
1995,"Rhyacophila","control",7,0
1995,"Rhyacophila","control",8,0
1995,"Rhyacophila","control",9,1
1995,"Rhyacophila","control",10,1
1995,"Rhyacophila","high",1,0
1995,"Rhyacophila","high",2,0
1995,"Rhyacophila","high",3,0
1995,"Rhyacophila","high",4,0
1995,"Rhyacophila","high",5,0
1995,"Rhyacophila","high",6,1
1995,"Rhyacophila","high",7,1
1995,"Rhyacophila","high",8,0
1995,"Rhyacophila","high",9,0
1995,"Rhyacophila","high",10,1
1995,"Rhyacophila","low",1,0
1995,"Rhyacophila","low",2,0
1995,"Rhyacophila","low",3,2
1995,"Rhyacophila","low",4,1
1995,"Rhyacophila","low",5,2
1995,"Rhyacophila","low",6,0
1995,"Rhyacophila","low",7,1
1995,"Rhyacophila","low",8,0
1995,"Rhyacophila","low",9,0
1995,"Rhyacophila","low",10,0
1995,"Rhyacophila","medium",1,2
1995,"Rhyacophila","medium",2,2
1995,"Rhyacophila","medium",3,2
1995,"Rhyacophila","medium",4,0
1995,"Rhyacophila","medium",5,1
1995,"Rhyacophila","medium",6,0
1995,"Rhyacophila","medium",7,1
1995,"Rhyacophila","medium",8,0
1995,"Rhyacophila","medium",9,0
1995,"Rhyacophila","medium",10,3
1995,"Simulium","control",1,6
1995,"Simulium","control",2,1
1995,"Simulium","control",3,30
1995,"Simulium","control",4,33
1995,"Simulium","control",5,3
1995,"Simulium","control",6,0
1995,"Simulium","control",7,5
1995,"Simulium","control",8,0
1995,"Simulium","control",9,94
1995,"Simulium","control",10,108
1995,"Simulium","high",1,7
1995,"Simulium","high",2,7
1995,"Simulium","high",3,11
1995,"Simulium","high",4,1
1995,"Simulium","high",5,28
1995,"Simulium","high",6,4
1995,"Simulium","high",7,27
1995,"Simulium","high",8,1
1995,"Simulium","high",9,0
1995,"Simulium","high",10,5
1995,"Simulium","low",1,0
1995,"Simulium","low",2,0
1995,"Simulium","low",3,0
1995,"Simulium","low",4,0
1995,"Simulium","low",5,0
1995,"Simulium","low",6,0
1995,"Simulium","low",7,0
1995,"Simulium","low",8,0
1995,"Simulium","low",9,0
1995,"Simulium","low",10,0
1995,"Simulium","medium",1,20
1995,"Simulium","medium",2,173
1995,"Simulium","medium",3,30
1995,"Simulium","medium",4,0
1995,"Simulium","medium",5,98
1995,"Simulium","medium",6,17
1995,"Simulium","medium",7,68
1995,"Simulium","medium",8,20
1995,"Simulium","medium",9,12
1995,"Simulium","medium",10,4
1995,"Tabanidae","control",1,0
1995,"Tabanidae","control",2,0
1995,"Tabanidae","control",3,0
1995,"Tabanidae","control",4,0
1995,"Tabanidae","control",5,0
1995,"Tabanidae","control",6,0
1995,"Tabanidae","control",7,0
1995,"Tabanidae","control",8,0
1995,"Tabanidae","control",9,0
1995,"Tabanidae","control",10,0
1995,"Tabanidae","high",1,0
1995,"Tabanidae","high",2,0
1995,"Tabanidae","high",3,0
1995,"Tabanidae","high",4,0
1995,"Tabanidae","high",5,0
1995,"Tabanidae","high",6,0
1995,"Tabanidae","high",7,0
1995,"Tabanidae","high",8,0
1995,"Tabanidae","high",9,0
1995,"Tabanidae","high",10,0
1995,"Tabanidae","medium",1,0
1995,"Tabanidae","medium",2,0
1995,"Tabanidae","medium",3,0
1995,"Tabanidae","medium",4,0
1995,"Tabanidae","medium",5,0
1995,"Tabanidae","medium",6,0
1995,"Tabanidae","medium",7,0
1995,"Tabanidae","medium",8,0
1995,"Tabanidae","medium",9,0
1995,"Tabanidae","medium",10,0
1995,"Tanytarsini","control",1,77
1995,"Tanytarsini","control",2,44
1995,"Tanytarsini","control",3,102
1995,"Tanytarsini","control",4,90
1995,"Tanytarsini","control",5,314
1995,"Tanytarsini","control",6,50
1995,"Tanytarsini","control",7,222
1995,"Tanytarsini","control",8,173
1995,"Tanytarsini","control",9,61
1995,"Tanytarsini","control",10,85
1995,"Tanytarsini","high",1,16
1995,"Tanytarsini","high",2,8
1995,"Tanytarsini","high",3,85
1995,"Tanytarsini","high",4,116
1995,"Tanytarsini","high",5,636
1995,"Tanytarsini","high",6,175
1995,"Tanytarsini","high",7,223
1995,"Tanytarsini","high",8,106
1995,"Tanytarsini","high",9,92
1995,"Tanytarsini","high",10,270
1995,"Tanytarsini","low",1,174
1995,"Tanytarsini","low",2,115
1995,"Tanytarsini","low",3,199
1995,"Tanytarsini","low",4,168
1995,"Tanytarsini","low",5,172
1995,"Tanytarsini","low",6,260
1995,"Tanytarsini","low",7,0
1995,"Tanytarsini","low",8,111
1995,"Tanytarsini","low",9,209
1995,"Tanytarsini","low",10,76
1995,"Tanytarsini","medium",1,311
1995,"Tanytarsini","medium",2,406
1995,"Tanytarsini","medium",3,130
1995,"Tanytarsini","medium",4,359
1995,"Tanytarsini","medium",5,255
1995,"Tanytarsini","medium",6,75
1995,"Tanytarsini","medium",7,84
1995,"Tanytarsini","medium",8,96
1995,"Tanytarsini","medium",9,67
1995,"Tanytarsini","medium",10,287
1995,"Tipula","medium",1,0
1995,"Tipula","medium",2,0
1995,"Tipula","medium",3,0
1995,"Tipula","medium",4,0
1995,"Tipula","medium",5,0
1995,"Tipula","medium",6,0
1995,"Tipula","medium",7,0
1995,"Tipula","medium",8,0
1995,"Tipula","medium",9,0
1995,"Tipula","medium",10,0
1995,"Trichoptera","control",1,0
1995,"Trichoptera","control",2,0
1995,"Trichoptera","control",3,2
1995,"Trichoptera","control",4,0
1995,"Trichoptera","control",5,1
1995,"Trichoptera","control",6,0
1995,"Trichoptera","control",7,1
1995,"Trichoptera","control",8,0
1995,"Trichoptera","control",9,0
1995,"Trichoptera","control",10,0
1995,"Trichoptera","high",1,0
1995,"Trichoptera","high",2,1
1995,"Trichoptera","high",3,0
1995,"Trichoptera","high",4,0
1995,"Trichoptera","high",5,0
1995,"Trichoptera","high",6,2
1995,"Trichoptera","high",7,1
1995,"Trichoptera","high",8,1
1995,"Trichoptera","high",9,2
1995,"Trichoptera","high",10,0
1995,"Trichoptera","low",1,0
1995,"Trichoptera","low",2,2
1995,"Trichoptera","low",3,2
1995,"Trichoptera","low",4,0
1995,"Trichoptera","low",5,3
1995,"Trichoptera","low",6,2
1995,"Trichoptera","low",7,1
1995,"Trichoptera","low",8,0
1995,"Trichoptera","low",9,0
1995,"Trichoptera","low",10,0
1995,"Trichoptera","medium",1,0
